state,year,offense,gender,count
UT,2000,motor-vehicle-theft,Unknown,30
UT,2000,property-crime,Male,19584
UT,2000,property-crime,Female,13966
UT,2000,property-crime,Unknown,289
UT,2000,rape,Male,117
UT,2000,rape,Female,631
UT,2000,rape,Unknown,0
UT,2000,robbery,Male,251
UT,2000,robbery,Female,130
UT,2000,robbery,Unknown,0
UT,2000,violent-crime,Male,1377
UT,2000,violent-crime,Female,1277
UT,2000,violent-crime,Unknown,8
UT,2001,aggravated-assault,Male,1432
UT,2001,aggravated-assault,Female,592
UT,2001,aggravated-assault,Unknown,10
UT,2001,arson,Male,126
UT,2001,arson,Female,64
UT,2001,arson,Unknown,24
UT,2001,burglary,Male,4148
UT,2001,burglary,Female,2994
UT,2001,burglary,Unknown,41
UT,2001,homicide,Male,38
UT,2001,homicide,Female,16
UT,2001,homicide,Unknown,2
UT,2001,larceny,Male,18940
UT,2001,larceny,Female,14249
UT,2001,larceny,Unknown,294
UT,2001,motor-vehicle-theft,Male,2676
UT,2001,motor-vehicle-theft,Female,1451
UT,2001,motor-vehicle-theft,Unknown,46
UT,2001,property-crime,Male,25890
UT,2001,property-crime,Female,18758
UT,2001,property-crime,Unknown,405
UT,2001,rape,Male,122
UT,2001,rape,Female,774
UT,2001,rape,Unknown,0
UT,2001,robbery,Male,532
UT,2001,robbery,Female,286
UT,2001,robbery,Unknown,1
UT,2001,violent-crime,Male,2124
UT,2001,violent-crime,Female,1668
UT,2001,violent-crime,Unknown,13
UT,2002,aggravated-assault,Male,1770
UT,2002,aggravated-assault,Female,780
UT,2002,aggravated-assault,Unknown,24
UT,2002,arson,Male,137
UT,2002,arson,Female,73
UT,2002,arson,Unknown,37
UT,2002,burglary,Male,6041
UT,2002,burglary,Female,4236
UT,2002,burglary,Unknown,333
UT,2002,homicide,Male,24
UT,2002,homicide,Female,11
UT,2002,homicide,Unknown,1
UT,2002,larceny,Male,25094
UT,2002,larceny,Female,19588
UT,2002,larceny,Unknown,3078
UT,2002,motor-vehicle-theft,Male,3957
UT,2002,motor-vehicle-theft,Female,2221
UT,2002,motor-vehicle-theft,Unknown,154
UT,2002,property-crime,Male,35229
UT,2002,property-crime,Female,26118
UT,2002,property-crime,Unknown,3602
UT,2002,rape,Male,121
UT,2002,rape,Female,984
UT,2002,rape,Unknown,0
UT,2002,robbery,Male,659
UT,2002,robbery,Female,337
UT,2002,robbery,Unknown,5
UT,2002,violent-crime,Male,2574
UT,2002,violent-crime,Female,2112
UT,2002,violent-crime,Unknown,30
UT,2003,aggravated-assault,Male,1875
UT,2003,aggravated-assault,Female,831
UT,2003,aggravated-assault,Unknown,25
UT,2003,arson,Male,101
UT,2003,arson,Female,70
UT,2003,arson,Unknown,42
UT,2003,burglary,Male,6315
UT,2003,burglary,Female,4531
UT,2003,burglary,Unknown,217
UT,2003,homicide,Male,34
UT,2003,homicide,Female,15
UT,2003,homicide,Unknown,0
UT,2003,larceny,Male,24129
UT,2003,larceny,Female,18957
UT,2003,larceny,Unknown,1255
UT,2003,motor-vehicle-theft,Male,3988
UT,2003,motor-vehicle-theft,Female,2136
UT,2003,motor-vehicle-theft,Unknown,67
UT,2003,property-crime,Male,34533
UT,2003,property-crime,Female,25694
UT,2003,property-crime,Unknown,1581
UT,2003,rape,Male,150
UT,2003,rape,Female,1021
UT,2003,rape,Unknown,0
UT,2003,robbery,Male,769
UT,2003,robbery,Female,447
UT,2003,robbery,Unknown,7
UT,2003,violent-crime,Male,2828
UT,2003,violent-crime,Female,2314
UT,2003,violent-crime,Unknown,32
UT,2004,aggravated-assault,Male,1864
UT,2004,aggravated-assault,Female,862
UT,2004,aggravated-assault,Unknown,16
UT,2004,arson,Male,109
UT,2004,arson,Female,54
UT,2004,arson,Unknown,26
UT,2004,burglary,Male,5631
UT,2004,burglary,Female,4268
UT,2004,burglary,Unknown,39
UT,2004,homicide,Male,29
UT,2004,homicide,Female,10
UT,2004,homicide,Unknown,2
UT,2004,larceny,Male,23611
UT,2004,larceny,Female,18977
UT,2004,larceny,Unknown,496
UT,2004,motor-vehicle-theft,Male,3859
UT,2004,motor-vehicle-theft,Female,2299
UT,2004,motor-vehicle-theft,Unknown,46
UT,2004,property-crime,Male,33210
UT,2004,property-crime,Female,25598
UT,2004,property-crime,Unknown,607
UT,2004,rape,Male,153
UT,2004,rape,Female,1048
UT,2004,rape,Unknown,0
UT,2004,robbery,Male,653
UT,2004,robbery,Female,408
UT,2004,robbery,Unknown,6
UT,2004,violent-crime,Male,2699
UT,2004,violent-crime,Female,2328
UT,2004,violent-crime,Unknown,24
UT,2005,aggravated-assault,Male,1986
UT,2005,aggravated-assault,Female,905
UT,2005,aggravated-assault,Unknown,24
UT,2005,arson,Male,97
UT,2005,arson,Female,53
UT,2005,arson,Unknown,20
UT,2005,burglary,Male,5886
UT,2005,burglary,Female,4490
UT,2005,burglary,Unknown,42
UT,2005,homicide,Male,29
UT,2005,homicide,Female,16
UT,2005,homicide,Unknown,0
UT,2005,larceny,Male,22867
UT,2005,larceny,Female,18735
UT,2005,larceny,Unknown,429
UT,2005,motor-vehicle-theft,Male,4605
UT,2005,motor-vehicle-theft,Female,2468
UT,2005,motor-vehicle-theft,Unknown,38
UT,2005,property-crime,Male,33455
UT,2005,property-crime,Female,25746
UT,2005,property-crime,Unknown,529
UT,2005,rape,Male,137
UT,2005,rape,Female,1034
UT,2005,rape,Unknown,0
UT,2005,robbery,Male,668
UT,2005,robbery,Female,384
UT,2005,robbery,Unknown,6
UT,2005,violent-crime,Male,2820
UT,2005,violent-crime,Female,2339
UT,2005,violent-crime,Unknown,30
UT,2006,aggravated-assault,Male,2122
UT,2006,aggravated-assault,Female,877
UT,2006,aggravated-assault,Unknown,12
UT,2006,arson,Male,160
UT,2006,arson,Female,95
UT,2006,arson,Unknown,16
UT,2006,burglary,Male,6279
UT,2006,burglary,Female,4572
UT,2006,burglary,Unknown,38
UT,2006,homicide,Male,28
UT,2006,homicide,Female,18
UT,2006,homicide,Unknown,0
UT,2006,larceny,Male,22327
UT,2006,larceny,Female,18513
UT,2006,larceny,Unknown,341
UT,2006,motor-vehicle-theft,Male,4558
UT,2006,motor-vehicle-theft,Female,2547
UT,2006,motor-vehicle-theft,Unknown,33
UT,2006,property-crime,Male,33324
UT,2006,property-crime,Female,25727
UT,2006,property-crime,Unknown,428
UT,2006,rape,Male,164
UT,2006,rape,Female,1014
UT,2006,rape,Unknown,0
UT,2006,robbery,Male,782
UT,2006,robbery,Female,442
UT,2006,robbery,Unknown,0
UT,2006,violent-crime,Male,3096
UT,2006,violent-crime,Female,2351
UT,2006,violent-crime,Unknown,12
UT,2007,aggravated-assault,Male,2400
UT,2007,aggravated-assault,Female,1028
UT,2007,aggravated-assault,Unknown,24
UT,2007,arson,Male,131
UT,2007,arson,Female,82
UT,2007,arson,Unknown,11
UT,2007,burglary,Male,7316
UT,2007,burglary,Female,5383
UT,2007,burglary,Unknown,29
UT,2007,homicide,Male,36
UT,2007,homicide,Female,16
UT,2007,homicide,Unknown,0
UT,2007,larceny,Male,23572
UT,2007,larceny,Female,19814
UT,2007,larceny,Unknown,234
UT,2007,motor-vehicle-theft,Male,5197
UT,2007,motor-vehicle-theft,Female,2720
UT,2007,motor-vehicle-theft,Unknown,31
UT,2007,property-crime,Male,36216
UT,2007,property-crime,Female,27999
UT,2007,property-crime,Unknown,305
UT,2007,rape,Male,139
UT,2007,rape,Female,1136
UT,2007,rape,Unknown,0
UT,2007,robbery,Male,913
UT,2007,robbery,Female,610
UT,2007,robbery,Unknown,1
UT,2007,violent-crime,Male,3488
UT,2007,violent-crime,Female,2790
UT,2007,violent-crime,Unknown,25
UT,2008,aggravated-assault,Male,2347
UT,2008,aggravated-assault,Female,977
UT,2008,aggravated-assault,Unknown,19
UT,2008,arson,Male,99
UT,2008,arson,Female,75
UT,2008,arson,Unknown,21
UT,2008,burglary,Male,6732
UT,2008,burglary,Female,5047
UT,2008,burglary,Unknown,31
UT,2008,homicide,Male,21
UT,2008,homicide,Female,14
UT,2008,homicide,Unknown,1
UT,2008,larceny,Male,24066
UT,2008,larceny,Female,20251
UT,2008,larceny,Unknown,267
UT,2008,motor-vehicle-theft,Male,4275
UT,2008,motor-vehicle-theft,Female,2204
UT,2008,motor-vehicle-theft,Unknown,20
UT,2008,property-crime,Male,35172
UT,2008,property-crime,Female,27577
UT,2008,property-crime,Unknown,339
UT,2008,rape,Male,145
UT,2008,rape,Female,1087
UT,2008,rape,Unknown,0
UT,2008,robbery,Male,925
UT,2008,robbery,Female,566
UT,2008,robbery,Unknown,2
UT,2008,violent-crime,Male,3438
UT,2008,violent-crime,Female,2644
UT,2008,violent-crime,Unknown,22
UT,2009,aggravated-assault,Male,2254
UT,2009,aggravated-assault,Female,1003
UT,2009,aggravated-assault,Unknown,25
UT,2009,arson,Male,114
UT,2009,arson,Female,72
UT,2009,arson,Unknown,15
UT,2009,burglary,Male,7025
UT,2009,burglary,Female,5442
UT,2009,burglary,Unknown,42
UT,2009,homicide,Male,21
UT,2009,homicide,Female,12
UT,2009,homicide,Unknown,0
UT,2009,larceny,Male,24616
UT,2009,larceny,Female,20578
UT,2009,larceny,Unknown,220
UT,2009,motor-vehicle-theft,Male,3943
UT,2009,motor-vehicle-theft,Female,2151
UT,2009,motor-vehicle-theft,Unknown,22
UT,2009,property-crime,Male,35698
UT,2009,property-crime,Female,28243
UT,2009,property-crime,Unknown,299
UT,2009,rape,Male,115
UT,2009,rape,Female,1053
UT,2009,rape,Unknown,0
UT,2009,robbery,Male,912
UT,2009,robbery,Female,495
UT,2009,robbery,Unknown,2
UT,2009,violent-crime,Male,3302
UT,2009,violent-crime,Female,2563
UT,2009,violent-crime,Unknown,27
UT,2010,aggravated-assault,Male,2093
UT,2010,aggravated-assault,Female,1132
UT,2010,aggravated-assault,Unknown,14
UT,2010,arson,Male,94
UT,2010,arson,Female,54
UT,2010,arson,Unknown,16
UT,2010,burglary,Male,7033
UT,2010,burglary,Female,5426
UT,2010,burglary,Unknown,32
UT,2010,homicide,Male,23
UT,2010,homicide,Female,24
UT,2010,homicide,Unknown,0
UT,2010,larceny,Male,23526
UT,2010,larceny,Female,19295
UT,2010,larceny,Unknown,269
UT,2010,motor-vehicle-theft,Male,3385
UT,2010,motor-vehicle-theft,Female,1880
UT,2010,motor-vehicle-theft,Unknown,25
UT,2010,property-crime,Male,34038
UT,2010,property-crime,Female,26655
UT,2010,property-crime,Unknown,342
UT,2010,rape,Male,131
UT,2010,rape,Female,1079
UT,2010,rape,Unknown,0
UT,2010,robbery,Male,854
UT,2010,robbery,Female,484
UT,2010,robbery,Unknown,2
UT,2010,violent-crime,Male,3101
UT,2010,violent-crime,Female,2719
UT,2010,violent-crime,Unknown,16
UT,2011,aggravated-assault,Male,1978
UT,2011,aggravated-assault,Female,1170
UT,2011,aggravated-assault,Unknown,37
UT,2011,arson,Male,72
UT,2011,arson,Female,76
UT,2011,arson,Unknown,19
UT,2011,burglary,Male,6050
UT,2011,burglary,Female,4646
UT,2011,burglary,Unknown,48
UT,2011,homicide,Male,26
UT,2011,homicide,Female,19
UT,2011,homicide,Unknown,0
UT,2011,larceny,Male,21579
UT,2011,larceny,Female,18408
UT,2011,larceny,Unknown,279
UT,2011,motor-vehicle-theft,Male,3557
UT,2011,motor-vehicle-theft,Female,2067
UT,2011,motor-vehicle-theft,Unknown,21
UT,2011,property-crime,Male,31258
UT,2011,property-crime,Female,25197
UT,2011,property-crime,Unknown,367
UT,2011,rape,Male,147
UT,2011,rape,Female,1090
UT,2011,rape,Unknown,0
UT,2011,robbery,Male,731
UT,2011,robbery,Female,422
UT,2011,robbery,Unknown,1
UT,2011,violent-crime,Male,2882
UT,2011,violent-crime,Female,2701
UT,2011,violent-crime,Unknown,38
UT,2012,aggravated-assault,Male,2161
UT,2012,aggravated-assault,Female,1218
UT,2012,aggravated-assault,Unknown,15
UT,2012,arson,Male,85
UT,2012,arson,Female,60
UT,2012,arson,Unknown,18
UT,2012,burglary,Male,6118
UT,2012,burglary,Female,4730
UT,2012,burglary,Unknown,52
UT,2012,homicide,Male,27
UT,2012,homicide,Female,20
UT,2012,homicide,Unknown,0
UT,2012,larceny,Male,22373
UT,2012,larceny,Female,19228
UT,2012,larceny,Unknown,348
UT,2012,motor-vehicle-theft,Male,3486
UT,2012,motor-vehicle-theft,Female,1941
UT,2012,motor-vehicle-theft,Unknown,20
UT,2012,property-crime,Male,32062
UT,2012,property-crime,Female,25959
UT,2012,property-crime,Unknown,438
UT,2012,rape,Male,179
UT,2012,rape,Female,1199
UT,2012,rape,Unknown,0
UT,2012,robbery,Male,703
UT,2012,robbery,Female,406
UT,2012,robbery,Unknown,0
UT,2012,violent-crime,Male,3070
UT,2012,violent-crime,Female,2843
UT,2012,violent-crime,Unknown,15
UT,2013,aggravated-assault,Male,2052
UT,2013,aggravated-assault,Female,1333
UT,2013,aggravated-assault,Unknown,25
UT,2013,arson,Male,68
UT,2013,arson,Female,49
UT,2013,arson,Unknown,14
UT,2013,burglary,Male,6504
UT,2013,burglary,Female,5122
UT,2013,burglary,Unknown,53
UT,2013,homicide,Male,27
UT,2013,homicide,Female,13
UT,2013,homicide,Unknown,0
UT,2013,larceny,Male,22862
UT,2013,larceny,Female,19113
UT,2013,larceny,Unknown,402
UT,2013,motor-vehicle-theft,Male,4291
UT,2013,motor-vehicle-theft,Female,2424
UT,2013,motor-vehicle-theft,Unknown,28
UT,2013,property-crime,Male,33725
UT,2013,property-crime,Female,26708
UT,2013,property-crime,Unknown,497
UT,2013,rape,Male,186
UT,2013,rape,Female,1203
UT,2013,rape,Unknown,0
UT,2013,robbery,Male,805
UT,2013,robbery,Female,481
UT,2013,robbery,Unknown,5
UT,2013,violent-crime,Male,3070
UT,2013,violent-crime,Female,3030
UT,2013,violent-crime,Unknown,30
UT,2014,aggravated-assault,Male,1893
UT,2014,aggravated-assault,Female,1192
UT,2014,aggravated-assault,Unknown,29
UT,2014,arson,Male,73
UT,2014,arson,Female,53
UT,2014,arson,Unknown,69
UT,2014,burglary,Male,5344
UT,2014,burglary,Female,4145
UT,2014,burglary,Unknown,31
UT,2014,homicide,Male,31
UT,2014,homicide,Female,28
UT,2014,homicide,Unknown,0
UT,2014,larceny,Male,21383
UT,2014,larceny,Female,17922
UT,2014,larceny,Unknown,365
UT,2014,motor-vehicle-theft,Male,4074
UT,2014,motor-vehicle-theft,Female,2146
UT,2014,motor-vehicle-theft,Unknown,20
UT,2014,property-crime,Male,30874
UT,2014,property-crime,Female,24266
UT,2014,property-crime,Unknown,485
UT,2014,rape,Male,159
UT,2014,rape,Female,1221
UT,2014,rape,Unknown,0
UT,2014,robbery,Male,822
UT,2014,robbery,Female,457
UT,2014,robbery,Unknown,5
UT,2014,violent-crime,Male,2905
UT,2014,violent-crime,Female,2898
UT,2014,violent-crime,Unknown,34
UT,2015,aggravated-assault,Male,2134
UT,2015,aggravated-assault,Female,1409
UT,2015,aggravated-assault,Unknown,38
UT,2015,arson,Male,64
UT,2015,arson,Female,58
UT,2015,arson,Unknown,12
UT,2015,burglary,Male,5931
UT,2015,burglary,Female,4662
UT,2015,burglary,Unknown,52
UT,2015,homicide,Male,33
UT,2015,homicide,Female,17
UT,2015,homicide,Unknown,0
UT,2015,larceny,Male,23048
UT,2015,larceny,Female,19348
UT,2015,larceny,Unknown,251
UT,2015,motor-vehicle-theft,Male,4990
UT,2015,motor-vehicle-theft,Female,2773
UT,2015,motor-vehicle-theft,Unknown,27
UT,2015,property-crime,Male,34033
UT,2015,property-crime,Female,26841
UT,2015,property-crime,Unknown,342
UT,2015,rape,Male,162
UT,2015,rape,Female,1353
UT,2015,rape,Unknown,0
UT,2015,robbery,Male,905
UT,2015,robbery,Female,428
UT,2015,robbery,Unknown,3
UT,2015,violent-crime,Male,3234
UT,2015,violent-crime,Female,3207
UT,2015,violent-crime,Unknown,41
UT,2016,aggravated-assault,Male,2313
UT,2016,aggravated-assault,Female,1478
UT,2016,aggravated-assault,Unknown,51
UT,2016,arson,Male,86
UT,2016,arson,Female,55
UT,2016,arson,Unknown,15
UT,2016,burglary,Male,6028
UT,2016,burglary,Female,4585
UT,2016,burglary,Unknown,49
UT,2016,homicide,Male,51
UT,2016,homicide,Female,18
UT,2016,homicide,Unknown,2
UT,2016,larceny,Male,23779
UT,2016,larceny,Female,20202
UT,2016,larceny,Unknown,329
UT,2016,motor-vehicle-theft,Male,5440
UT,2016,motor-vehicle-theft,Female,2838
UT,2016,motor-vehicle-theft,Unknown,34
UT,2016,property-crime,Male,35333
UT,2016,property-crime,Female,27680
UT,2016,property-crime,Unknown,427
UT,2016,rape,Male,118
UT,2016,rape,Female,1301
UT,2016,rape,Unknown,0
UT,2016,robbery,Male,1038
UT,2016,robbery,Female,516
UT,2016,robbery,Unknown,4
UT,2016,violent-crime,Male,3520
UT,2016,violent-crime,Female,3313
UT,2016,violent-crime,Unknown,57
UT,2017,aggravated-assault,Male,2164
UT,2017,aggravated-assault,Female,1462
UT,2017,aggravated-assault,Unknown,37
UT,2017,arson,Male,77
UT,2017,arson,Female,45
UT,2017,arson,Unknown,3
UT,2017,burglary,Male,5420
UT,2017,burglary,Female,4009
UT,2017,burglary,Unknown,45
UT,2017,homicide,Male,43
UT,2017,homicide,Female,20
UT,2017,homicide,Unknown,0
UT,2017,larceny,Male,22019
UT,2017,larceny,Female,18145
UT,2017,larceny,Unknown,351
UT,2017,motor-vehicle-theft,Male,5184
UT,2017,motor-vehicle-theft,Female,3001
UT,2017,motor-vehicle-theft,Unknown,28
UT,2017,property-crime,Male,32700
UT,2017,property-crime,Female,25200
UT,2017,property-crime,Unknown,427
UT,2017,rape,Male,133
UT,2017,rape,Female,1437
UT,2017,rape,Unknown,1
UT,2017,robbery,Male,924
UT,2017,robbery,Female,520
UT,2017,robbery,Unknown,5
UT,2017,violent-crime,Male,3264
UT,2017,violent-crime,Female,3439
UT,2017,violent-crime,Unknown,43
UT,2018,aggravated-assault,Male,2088
UT,2018,aggravated-assault,Female,1673
UT,2018,aggravated-assault,Unknown,19
UT,2018,arson,Male,54
UT,2018,arson,Female,36
UT,2018,arson,Unknown,5
UT,2018,burglary,Male,4501
UT,2018,burglary,Female,3558
UT,2018,burglary,Unknown,38
UT,2018,homicide,Male,36
UT,2018,homicide,Female,21
UT,2018,homicide,Unknown,1
UT,2018,larceny,Male,18983
UT,2018,larceny,Female,15186
UT,2018,larceny,Unknown,294
UT,2018,motor-vehicle-theft,Male,4121
UT,2018,motor-vehicle-theft,Female,2320
UT,2018,motor-vehicle-theft,Unknown,32
UT,2018,property-crime,Male,27659
UT,2018,property-crime,Female,21100
UT,2018,property-crime,Unknown,369
UT,2018,rape,Male,148
UT,2018,rape,Female,1440
UT,2018,rape,Unknown,3
UT,2018,robbery,Male,793
UT,2018,robbery,Female,418
UT,2018,robbery,Unknown,3
UT,2018,violent-crime,Male,3065
UT,2018,violent-crime,Female,3552
UT,2018,violent-crime,Unknown,26
VA,1994,aggravated-assault,Male,95
VA,1994,aggravated-assault,Female,31
VA,1994,aggravated-assault,Unknown,1
VA,1994,arson,Male,15
VA,1994,arson,Female,11
VA,1994,arson,Unknown,0
VA,1994,burglary,Male,108
VA,1994,burglary,Female,43
VA,1994,burglary,Unknown,0
VA,1994,homicide,Male,7
VA,1994,homicide,Female,3
VA,1994,homicide,Unknown,1
VA,1994,larceny,Male,501
VA,1994,larceny,Female,234
VA,1994,larceny,Unknown,14
VA,1994,motor-vehicle-theft,Male,214
VA,1994,motor-vehicle-theft,Female,111
VA,1994,motor-vehicle-theft,Unknown,5
VA,1994,property-crime,Male,838
VA,1994,property-crime,Female,399
VA,1994,property-crime,Unknown,19
VA,1994,rape,Male,12
VA,1994,rape,Female,41
VA,1994,rape,Unknown,2
VA,1994,robbery,Male,23
VA,1994,robbery,Female,4
VA,1994,robbery,Unknown,0
VA,1994,violent-crime,Male,137
VA,1994,violent-crime,Female,79
VA,1994,violent-crime,Unknown,4
VA,1995,aggravated-assault,Male,362
VA,1995,aggravated-assault,Female,217
VA,1995,aggravated-assault,Unknown,1
VA,1995,arson,Male,34
VA,1995,arson,Female,21
VA,1995,arson,Unknown,0
VA,1995,burglary,Male,631
VA,1995,burglary,Female,399
VA,1995,burglary,Unknown,7
VA,1995,homicide,Male,14
VA,1995,homicide,Female,8
VA,1995,homicide,Unknown,0
VA,1995,larceny,Male,2584
VA,1995,larceny,Female,1629
VA,1995,larceny,Unknown,26
VA,1995,motor-vehicle-theft,Male,346
VA,1995,motor-vehicle-theft,Female,209
VA,1995,motor-vehicle-theft,Unknown,5
VA,1995,property-crime,Male,3595
VA,1995,property-crime,Female,2258
VA,1995,property-crime,Unknown,38
VA,1995,rape,Male,19
VA,1995,rape,Female,150
VA,1995,rape,Unknown,0
VA,1995,robbery,Male,106
VA,1995,robbery,Female,25
VA,1995,robbery,Unknown,0
VA,1995,violent-crime,Male,501
VA,1995,violent-crime,Female,400
VA,1995,violent-crime,Unknown,1
VA,1996,aggravated-assault,Male,837
VA,1996,aggravated-assault,Female,427
VA,1996,aggravated-assault,Unknown,1
VA,1996,arson,Male,83
VA,1996,arson,Female,23
VA,1996,arson,Unknown,2
VA,1996,burglary,Male,1538
VA,1996,burglary,Female,1104
VA,1996,burglary,Unknown,5
VA,1996,homicide,Male,23
VA,1996,homicide,Female,20
VA,1996,homicide,Unknown,0
VA,1996,larceny,Male,6578
VA,1996,larceny,Female,4619
VA,1996,larceny,Unknown,25
VA,1996,motor-vehicle-theft,Male,727
VA,1996,motor-vehicle-theft,Female,533
VA,1996,motor-vehicle-theft,Unknown,8
VA,1996,property-crime,Male,8926
VA,1996,property-crime,Female,6279
VA,1996,property-crime,Unknown,40
VA,1996,rape,Male,52
VA,1996,rape,Female,264
VA,1996,rape,Unknown,4
VA,1996,robbery,Male,286
VA,1996,robbery,Female,112
VA,1996,robbery,Unknown,0
VA,1996,violent-crime,Male,1198
VA,1996,violent-crime,Female,823
VA,1996,violent-crime,Unknown,5
VA,1997,aggravated-assault,Male,1912
VA,1997,aggravated-assault,Female,1190
VA,1997,aggravated-assault,Unknown,9
VA,1997,arson,Male,233
VA,1997,arson,Female,125
VA,1997,arson,Unknown,2
VA,1997,burglary,Male,3287
VA,1997,burglary,Female,2492
VA,1997,burglary,Unknown,18
VA,1997,homicide,Male,52
VA,1997,homicide,Female,26
VA,1997,homicide,Unknown,0
VA,1997,larceny,Male,15681
VA,1997,larceny,Female,11423
VA,1997,larceny,Unknown,52
VA,1997,motor-vehicle-theft,Male,1626
VA,1997,motor-vehicle-theft,Female,1075
VA,1997,motor-vehicle-theft,Unknown,8
VA,1997,property-crime,Male,20827
VA,1997,property-crime,Female,15115
VA,1997,property-crime,Unknown,80
VA,1997,rape,Male,114
VA,1997,rape,Female,736
VA,1997,rape,Unknown,0
VA,1997,robbery,Male,546
VA,1997,robbery,Female,226
VA,1997,robbery,Unknown,0
VA,1997,violent-crime,Male,2624
VA,1997,violent-crime,Female,2178
VA,1997,violent-crime,Unknown,9
VA,1998,aggravated-assault,Male,3240
VA,1998,aggravated-assault,Female,2121
VA,1998,aggravated-assault,Unknown,16
VA,1998,arson,Male,261
VA,1998,arson,Female,169
VA,1998,arson,Unknown,12
VA,1998,burglary,Male,5235
VA,1998,burglary,Female,3948
VA,1998,burglary,Unknown,17
VA,1998,homicide,Male,73
VA,1998,homicide,Female,34
VA,1998,homicide,Unknown,0
VA,1998,larceny,Male,22460
VA,1998,larceny,Female,16635
VA,1998,larceny,Unknown,78
VA,1998,motor-vehicle-theft,Male,2354
VA,1998,motor-vehicle-theft,Female,1645
VA,1998,motor-vehicle-theft,Unknown,10
VA,1998,property-crime,Male,30310
